transaction_id,transaction_date,transaction_time,account_id,account_name,account_type,account_owner,description,category,subcategory,amount,transaction_type,balance_after,is_recurring,recurring_frequency,notes
TXN-26C50F58EB94,2024-10-22,15:56:00,ACC-USER1-CHK,User1 Checking,Checking,User1,Panda Express,Dining,Fast Food,-12.34,Expense,-2196.35,False,,
TXN-F9E7A3D21E8D,2024-10-23,12:34:43,ACC-USER2-CHK,User2 Checking,Checking,User2,Dunkin,Dining,Fast Food,-18.42,Expense,-2000.48,False,,
TXN-F2952DC14ED9,2024-10-23,18:25:18,ACC-USER1-CHK,User1 Checking,Checking,User1,Subway,Dining,Fast Food,-13.79,Expense,-2173.42,False,,
TXN-C60346D95F1D,2024-10-23,19:25:32,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Uber Eats,Dining,Delivery,-58.61,Expense,149086.43,False,,
TXN-BE7F7BE11EC9,2024-10-24,09:12:21,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Shell,Transportation,Gas,-45.17,Expense,147828.62,False,,
TXN-AC2E70D7C9C0,2024-10-25,07:07:56,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Student Loan Payment - Navient,Debt,Student Loan,-350,Expense,177059.17,True,Monthly,
TXN-3CA58BE8B1F9,2024-10-25,11:04:13,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Direct Deposit - ACME Corp,Salary,User1,4261.01,Income,100827.59,True,Biweekly,
TXN-6EE632CA2EC0,2024-10-26,07:54:54,ACC-USER2-CHK,User2 Checking,Checking,User2,Cheesecake Factory,Dining,Restaurants,-64.33,Expense,-1982.06,False,,
TXN-E28411F0C845,2024-10-26,14:24:07,ACC-USER1-CHK,User1 Checking,Checking,User1,Starbucks,Dining,Fast Food,-10.59,Expense,-2184.01,False,,
TXN-1CFCB338F91A,2024-10-27,10:29:35,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Walmart,Groceries,Supermarket,-122.57,Expense,153387.82,False,,
TXN-D709D2A99F3B,2024-10-28,08:29:39,ACC-USER2-CHK,User2 Checking,Checking,User2,Subway,Dining,Fast Food,-18.97,Expense,-2035.73,False,,
TXN-A235805975D0,2024-10-28,10:33:00,ACC-USER1-SAV,User1 Savings,Savings,User1,Interest Payment,Interest,Savings,48.95,Interest,14882.32,True,Monthly,
TXN-FF136AEB294D,2024-10-28,13:25:37,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Interest Payment,Interest,Savings,105.38,Interest,32038.34,True,Monthly,
TXN-46367244D43D,2024-10-28,14:11:48,ACC-USER2-CHK,User2 Checking,Checking,User2,ATM Fee - Out of Network,Fees,Bank/ATM,-3.5,Fee,1209.05,False,,
TXN-3C892BC0A4CC,2024-10-28,15:20:25,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Five Guys,Dining,Restaurants,-29.35,Expense,149006.65,False,,
TXN-28B0F56F32D3,2024-10-28,18:45:04,ACC-USER2-SAV,User2 Savings,Savings,User2,Interest Payment,Interest,Savings,35.01,Interest,10644.98,True,Monthly,
TXN-3A5FAD34CAFB,2024-10-29,15:33:50,ACC-USER2-CHK,User2 Checking,Checking,User2,Starbucks,Dining,Fast Food,-18.03,Expense,-2053.76,False,,
TXN-E7D0C8B2D5A7,2024-10-30,17:04:31,ACC-USER2-CHK,User2 Checking,Checking,User2,DoorDash,Dining,Delivery,-50.8,Expense,-2104.56,False,,
TXN-1D83F4564123,2024-10-31,09:49:05,ACC-USER2-CHK,User2 Checking,Checking,User2,Valero,Transportation,Gas,-74.27,Expense,-4252.68,False,,
TXN-7A43BDDD1D82,2024-11-01,08:00:45,ACC-USER1-CHK,User1 Checking,Checking,User1,Starbucks,Dining,Fast Food,-16.29,Expense,-2259.0,False,,
TXN-D66AD07F5C11,2024-11-01,08:15:14,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Payroll - ABC Company Inc,Salary,User2,3879.92,Income,202223.54,True,Biweekly,
TXN-4E271DBC72A0,2024-11-01,09:49:34,ACC-USER1-CHK,User1 Checking,Checking,User1,Gym Membership,Subscriptions,Various,-45,Expense,-5253.46,True,Monthly,
TXN-017D5C2F8998,2024-11-01,13:38:32,ACC-JOINT-CHK,Joint Checking,Checking,Joint,HOA Monthly Dues,Housing,HOA Fees,-150,Expense,174662.2,True,Monthly,
TXN-C2B36705DDA2,2024-11-01,18:47:47,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Health Insurance - Blue Cross,Healthcare,Insurance Premium,-320,Expense,173387.2,True,Monthly,
TXN-F5AAD9802900,2024-11-01,18:50:20,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Mortgage Payment - Wells Fargo,Housing,Mortgage/Rent,-2200,Expense,174812.2,True,Monthly,
TXN-963C56467970,2024-11-02,11:05:19,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Five Guys,Dining,Restaurants,-50.43,Expense,149036.0,False,,
TXN-E9DFBEE18933,2024-11-02,12:51:27,ACC-JOINT-CHK,Joint Checking,Checking,Joint,DoorDash,Dining,Delivery,-33.0,Expense,148973.65,False,,
TXN-6D64D0104D12,2024-11-02,13:14:51,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to Joint Savings,Transfer,Monthly Savings Goal,-500,Transfer,124663.96,True,Monthly,
TXN-B33F89FF7885,2024-11-02,14:50:49,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Transfer from Joint Checking,Transfer,Monthly Savings Goal,500,Transfer,30500.0,True,Monthly,
TXN-0418672042D9,2024-11-02,18:25:05,ACC-USER1-CHK,User1 Checking,Checking,User1,Five Guys,Dining,Restaurants,-37.81,Expense,-2242.71,False,,
TXN-26465889FE8A,2024-11-02,18:54:15,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-16.28,Expense,-2016.76,False,,
TXN-C374A14B8818,2024-11-02,19:54:26,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Safeway,Groceries,Supermarket,-214.09,Expense,152958.1,False,,
TXN-1EB0BF54372F,2024-11-03,18:49:55,ACC-USER1-CHK,User1 Checking,Checking,User1,Wendy's,Dining,Fast Food,-18.0,Expense,-2277.0,False,,
TXN-617A5D1116D1,2024-11-04,13:04:56,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-17.32,Expense,-2329.48,False,,
TXN-9A52AE952E97,2024-11-04,13:09:03,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Doctor Visit Copay,Healthcare,Copay,-25,Expense,146425.05,False,,
TXN-1ECDD6AD27B5,2024-11-05,08:24:57,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Homeowners Insurance - State Farm,Housing,Home Insurance,-125,Expense,174537.2,True,Monthly,
TXN-C69F68E21461,2024-11-05,15:00:24,ACC-USER1-SAV,User1 Savings,Savings,User1,Transfer from User1 Checking,Transfer,Automatic Savings,200,Transfer,14200.0,True,Monthly,
TXN-2040AD8C93C1,2024-11-05,16:33:07,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer to User1 Savings,Transfer,Automatic Savings,-200,Transfer,1190.63,True,Monthly,
TXN-DDF10FB5AE93,2024-11-05,17:12:20,ACC-USER1-CHK,User1 Checking,Checking,User1,NYT Digital Subscription,Subscriptions,Various,-17,Expense,-5205.47,True,Monthly,
TXN-FCA85C093D47,2024-11-05,17:13:44,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer to User2 Savings,Transfer,Automatic Savings,-150,Transfer,958.48,True,Monthly,
TXN-74F3F94D1A56,2024-11-05,19:20:26,ACC-USER2-SAV,User2 Savings,Savings,User2,Transfer from User2 Checking,Transfer,Automatic Savings,150,Transfer,10150.0,True,Monthly,
TXN-0714CC7A1CCC,2024-11-06,08:32:43,ACC-USER2-CHK,User2 Checking,Checking,User2,Wendy's,Dining,Fast Food,-10.09,Expense,-2222.42,False,,
TXN-DC43DC40D3ED,2024-11-06,18:07:14,ACC-USER2-CHK,User2 Checking,Checking,User2,Olive Garden,Dining,Restaurants,-30.82,Expense,-2212.33,False,,
TXN-5ECE85E52865,2024-11-07,12:40:03,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Speedway,Transportation,Gas,-54.76,Expense,147773.86,False,,
TXN-BA110A31C309,2024-11-07,15:51:58,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-17.85,Expense,-2294.85,False,,
TXN-5B0D36D9F9E4,2024-11-07,16:50:19,ACC-USER1-CHK,User1 Checking,Checking,User1,DoorDash,Dining,Delivery,-47.09,Expense,-2409.5,False,,
TXN-2694686B2C95,2024-11-07,16:51:47,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-388.12,Transfer,124275.84,True,Biweekly,
TXN-6A9B9216ED6F,2024-11-07,21:48:53,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,388.12,Transfer,1017.38,True,Biweekly,
TXN-75984BA80C02,2024-11-08,08:27:08,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-419.67,Transfer,123856.17,True,Biweekly,
TXN-6977B4978641,2024-11-08,09:23:10,ACC-USER2-CHK,User2 Checking,Checking,User2,Chili's,Dining,Restaurants,-76.95,Expense,-2181.51,False,,
TXN-A4316DC8A303,2024-11-08,11:30:49,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,419.67,Transfer,717.62,True,Biweekly,
TXN-925B5C5EE022,2024-11-08,13:04:42,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Netflix,Entertainment,Streaming,-15.99,Expense,173021.21,True,Monthly,
TXN-19E11EAA066A,2024-11-08,15:00:40,ACC-USER2-CHK,User2 Checking,Checking,User2,Audible,Subscriptions,Various,-14.95,Expense,-6068.09,True,Monthly,
TXN-89C9EF34C34E,2024-11-08,21:45:20,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ACME Corporation,Salary,User1,4282.63,Income,105110.22,True,Biweekly,
TXN-D6D4DA65C09B,2024-11-09,10:02:30,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Five Guys,Dining,Restaurants,-79.86,Expense,148893.79,False,,
TXN-4D9790845932,2024-11-09,13:58:46,ACC-USER1-CHK,User1 Checking,Checking,User1,Taco Bell,Dining,Fast Food,-17.31,Expense,-2312.16,False,,
TXN-AFE5BA800625,2024-11-10,12:05:35,ACC-USER1-CHK,User1 Checking,Checking,User1,Grubhub,Dining,Delivery,-32.93,Expense,-2362.41,False,,
TXN-02A2B2D5A4BC,2024-11-10,15:05:06,ACC-USER1-CHK,User1 Checking,Checking,User1,iCloud Storage,Subscriptions,Various,-2.99,Expense,-5208.46,True,Monthly,
TXN-0D58D3827919,2024-11-10,16:12:16,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Comcast Internet,Utilities,Internet,-80,Expense,174457.2,True,Monthly,
TXN-D5DB39CABC3C,2024-11-11,11:46:19,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Publix,Groceries,Supermarket,-143.33,Expense,152814.77,False,,
TXN-0B705CA93148,2024-11-11,12:00:48,ACC-USER1-CHK,User1 Checking,Checking,User1,Subway,Dining,Fast Food,-13.5,Expense,-2470.46,False,,
TXN-8DFF993831B7,2024-11-11,16:48:10,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Valero,Transportation,Gas,-69.06,Expense,147704.8,False,,
TXN-8D8D61027685,2024-11-11,18:57:23,ACC-USER2-CHK,User2 Checking,Checking,User2,Starbucks,Dining,Fast Food,-8.94,Expense,-2241.17,False,,
TXN-EC24F0DE0752,2024-11-12,09:45:17,ACC-USER1-CHK,User1 Checking,Checking,User1,Taco Bell,Dining,Fast Food,-14.1,Expense,-2484.56,False,,
TXN-B1FAF677412C,2024-11-12,14:45:42,ACC-JOINT-CHK,Joint Checking,Checking,Joint,TJ Maxx,Shopping,Electronics,-143.56,Expense,147021.88,False,,
TXN-99C064F3953A,2024-11-12,21:21:39,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Spotify Family,Entertainment,Streaming,-16.99,Expense,173004.22,True,Monthly,
TXN-E6ADE1B13BD7,2024-11-13,10:29:20,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Gas Utility,Utilities,Gas,-115.88,Expense,165392.33,True,Monthly,
TXN-0FB5B3CEB6C8,2024-11-14,13:42:08,ACC-JOINT-CHK,Joint Checking,Checking,Joint,DoorDash,Dining,Delivery,-39.28,Expense,148816.34,False,,
TXN-DA6A9CAEB28E,2024-11-14,19:49:12,ACC-USER1-CHK,User1 Checking,Checking,User1,Chili's,Dining,Restaurants,-47.46,Expense,-2456.96,False,,
TXN-B5A78D40B6EB,2024-11-15,07:33:59,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Auto Loan - Chase,Transportation,Car Payment,-425,Expense,173892.2,True,Monthly,
TXN-68C2205E0FDD,2024-11-15,07:45:27,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Verizon Wireless - Family Plan,Utilities,Phone,-140,Expense,174317.2,True,Monthly,
TXN-9FA8C03A724C,2024-11-15,08:13:42,ACC-USER2-CHK,User2 Checking,Checking,User2,Peloton App,Subscriptions,Various,-12.99,Expense,-6081.08,True,Monthly,
TXN-EF704723002F,2024-11-15,13:17:48,ACC-JOINT-CHK,Joint Checking,Checking,Joint,City Water Dept,Utilities,Water/Sewer,-67.16,Expense,165325.17,True,Monthly,
TXN-6E44C390F247,2024-11-15,16:35:14,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Direct Deposit - ABC Company,Salary,User2,3712.81,Income,205936.35,True,Biweekly,
TXN-489D18EA4084,2024-11-16,08:13:33,ACC-USER2-CHK,User2 Checking,Checking,User2,Taco Bell,Dining,Fast Food,-9.81,Expense,-2232.23,False,,
TXN-F607EB9B6D3F,2024-11-16,09:00:59,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Five Guys,Dining,Restaurants,-38.17,Expense,148855.62,False,,
TXN-31119D9A7851,2024-11-16,09:40:52,ACC-USER2-CHK,User2 Checking,Checking,User2,DoorDash,Dining,Delivery,-39.67,Expense,-2280.84,False,,
TXN-4E7719BA69DB,2024-11-17,20:39:22,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Oil Change - Jiffy Lube,Transportation,Maintenance,-65,Expense,120934.69,False,,
TXN-5C5303FA2097,2024-11-18,12:42:54,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Disney+,Entertainment,Streaming,-13.99,Expense,172990.23,True,Monthly,
TXN-622E0EF180F5,2024-11-18,14:11:03,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Electric Company,Utilities,Electric,-189.14,Expense,165508.21,True,Monthly,
TXN-4FF4C6E07DBD,2024-11-18,14:19:29,ACC-USER1-CHK,User1 Checking,Checking,User1,Dunkin,Dining,Fast Food,-8.42,Expense,-2526.18,False,,
TXN-85B3CFAB4CFA,2024-11-18,14:20:26,ACC-USER2-CHK,User2 Checking,Checking,User2,Chick-fil-A,Dining,Fast Food,-18.73,Expense,-2299.57,False,,
TXN-DA591438C7A6,2024-11-18,14:34:30,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Walmart,Groceries,Supermarket,-137.52,Expense,152677.25,False,,
TXN-0C4CE480CBA7,2024-11-18,18:35:15,ACC-USER2-CHK,User2 Checking,Checking,User2,Instacart,Dining,Delivery,-30.09,Expense,-2365.99,False,,
TXN-3792544E6348,2024-11-19,17:19:16,ACC-USER1-CHK,User1 Checking,Checking,User1,Dunkin,Dining,Fast Food,-15.25,Expense,-2541.43,False,,
TXN-90204CF43C32,2024-11-20,08:12:08,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Chili's,Dining,Restaurants,-55.1,Expense,148761.24,False,,
TXN-F903818B2137,2024-11-20,17:49:13,ACC-USER2-CHK,User2 Checking,Checking,User2,Adobe Creative Cloud,Subscriptions,Various,-54.99,Expense,-6136.07,True,Monthly,
TXN-F8E75580E4EB,2024-11-20,18:53:47,ACC-USER1-CHK,User1 Checking,Checking,User1,Panera Bread,Dining,Restaurants,-33.2,Expense,-2517.76,False,,
TXN-ED04A7DA7B11,2024-11-20,19:34:43,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Geico Auto Insurance,Transportation,Car Insurance,-185,Expense,173707.2,True,Monthly,
TXN-7A69D81E0AB6,2024-11-20,20:45:44,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-18.91,Expense,-2318.48,False,,
TXN-6707FB4AF697,2024-11-21,16:56:34,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,373.25,Transfer,1390.63,True,Biweekly,
TXN-7C5DC7B5103E,2024-11-21,17:27:25,ACC-USER1-CHK,User1 Checking,Checking,User1,Chevron,Transportation,Gas,-74.82,Expense,-3959.86,False,,
TXN-8762322A3C66,2024-11-21,20:05:18,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-373.25,Transfer,123482.92,True,Biweekly,
TXN-74B8F757C5B7,2024-11-22,09:05:45,ACC-USER2-CHK,User2 Checking,Checking,User2,Starbucks,Dining,Fast Food,-17.42,Expense,-2335.9,False,,
TXN-80F03A0F11E7,2024-11-22,10:00:45,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-390.86,Transfer,123092.05,True,Biweekly,
TXN-9011D439B132,2024-11-22,13:56:58,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Direct Deposit - ACME Corp,Salary,User1,4142.53,Income,109252.75,True,Biweekly,
TXN-FF4FBB1D8A12,2024-11-22,18:50:00,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,390.86,Transfer,1108.48,True,Biweekly,
TXN-AA07E740CCF9,2024-11-23,20:40:51,ACC-USER2-CHK,User2 Checking,Checking,User2,Amazon.com,Shopping,Household Items,-120.06,Expense,-5126.88,False,,
TXN-C7ED5F48666A,2024-11-25,07:04:12,ACC-USER1-CHK,User1 Checking,Checking,User1,Wendy's,Dining,Fast Food,-8.99,Expense,-2623.23,False,,
TXN-FD2AACEB87CA,2024-11-25,12:55:12,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Target,Groceries,Supermarket,-190.81,Expense,152486.44,False,,
TXN-5716069BA663,2024-11-25,17:12:23,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Student Loan Payment - Navient,Debt,Student Loan,-350,Expense,173037.2,True,Monthly,
TXN-FCB039CF6256,2024-11-27,14:03:05,ACC-USER2-CHK,User2 Checking,Checking,User2,Instacart,Dining,Delivery,-45.58,Expense,-2499.03,False,,
TXN-EFD04D71D0CE,2024-11-27,20:27:51,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Rite Aid,Healthcare,Pharmacy,-47.13,Expense,146450.05,False,,
TXN-170067A25DE1,2024-11-28,08:00:03,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Olive Garden,Dining,Restaurants,-35.79,Expense,148725.45,False,,
TXN-001AA71BCC6B,2024-11-28,11:46:53,ACC-USER1-SAV,User1 Savings,Savings,User1,Interest Payment,Interest,Savings,49.11,Interest,14931.43,True,Monthly,
TXN-4341B9E751A0,2024-11-28,15:12:46,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Valero,Transportation,Gas,-64.67,Expense,147640.13,False,,
TXN-8C29484D85B8,2024-11-28,15:58:37,ACC-USER2-SAV,User2 Savings,Savings,User2,Interest Payment,Interest,Savings,35.13,Interest,10680.11,True,Monthly,
TXN-F6A09F4B6B06,2024-11-28,16:15:41,ACC-USER2-CHK,User2 Checking,Checking,User2,Uber Eats,Dining,Delivery,-58.79,Expense,-2453.45,False,,
TXN-7EB64F00C94B,2024-11-28,21:05:35,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Interest Payment,Interest,Savings,105.73,Interest,32144.07,True,Monthly,
TXN-B34E098DF8E1,2024-11-29,08:45:40,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Direct Deposit - ABC Company,Salary,User2,3817.69,Income,209754.04,True,Biweekly,
TXN-713B9E12EAC7,2024-11-29,14:01:24,ACC-USER2-CHK,User2 Checking,Checking,User2,Taco Bell,Dining,Fast Food,-10.14,Expense,-2394.66,False,,
TXN-B4B15522B7BB,2024-11-30,19:26:02,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Target,Groceries,Supermarket,-219.64,Expense,152266.8,False,,
TXN-DFA50EDCCE50,2024-11-30,21:11:17,ACC-USER1-CHK,User1 Checking,Checking,User1,Taco Bell,Dining,Fast Food,-17.93,Expense,-2651.45,False,,
TXN-406FF6AE41E4,2024-11-30,21:54:53,ACC-USER1-CHK,User1 Checking,Checking,User1,Panda Express,Dining,Fast Food,-10.29,Expense,-2633.52,False,,
TXN-688783F757B7,2024-12-01,07:10:59,ACC-USER2-CHK,User2 Checking,Checking,User2,Dunkin,Dining,Fast Food,-18.53,Expense,-2384.52,False,,
TXN-74B67C2CDCCA,2024-12-01,08:46:57,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Mortgage Payment - Wells Fargo,Housing,Mortgage/Rent,-2200,Expense,170790.23,True,Monthly,
TXN-19D0DA8C9608,2024-12-01,09:39:36,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Health Insurance - Blue Cross,Healthcare,Insurance Premium,-320,Expense,169365.23,True,Monthly,
TXN-E4899A538D49,2024-12-01,11:32:19,ACC-JOINT-CHK,Joint Checking,Checking,Joint,HOA Monthly Dues,Housing,HOA Fees,-150,Expense,170640.23,True,Monthly,
TXN-4E6E2D90439E,2024-12-01,12:43:40,ACC-USER1-CHK,User1 Checking,Checking,User1,Outback Steakhouse,Dining,Restaurants,-72.81,Expense,-2614.24,False,,
TXN-48988A63AF69,2024-12-01,15:53:44,ACC-USER1-CHK,User1 Checking,Checking,User1,Gym Membership,Subscriptions,Various,-45,Expense,-5318.45,True,Monthly,
TXN-F8195A9DCEF1,2024-12-02,12:06:09,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to Joint Savings,Transfer,Monthly Savings Goal,-500,Transfer,122592.05,True,Monthly,
TXN-68D343356CD2,2024-12-02,13:41:37,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Transfer from Joint Checking,Transfer,Monthly Savings Goal,500,Transfer,31000.0,True,Monthly,
TXN-314333F7DAEE,2024-12-03,08:16:39,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Amazon.com,Shopping,Household Items,-83.52,Expense,146938.36,False,,
TXN-D6CA9405D372,2024-12-03,19:45:22,ACC-USER1-CHK,User1 Checking,Checking,User1,Five Guys,Dining,Restaurants,-36.28,Expense,-2687.73,False,,
TXN-9DEB8F091259,2024-12-04,10:01:43,ACC-USER2-CHK,User2 Checking,Checking,User2,Shell,Transportation,Gas,-44.32,Expense,-4297.0,False,,
TXN-762AF3B2948F,2024-12-04,12:51:47,ACC-USER2-CHK,User2 Checking,Checking,User2,Uber Eats,Dining,Delivery,-53.84,Expense,-2646.95,False,,
TXN-B1900116835A,2024-12-04,16:54:51,ACC-USER1-CHK,User1 Checking,Checking,User1,Starbucks,Dining,Fast Food,-10.83,Expense,-2743.89,False,,
TXN-24E70B0933FC,2024-12-05,16:14:01,ACC-USER2-CHK,User2 Checking,Checking,User2,Wendy's,Dining,Fast Food,-17.84,Expense,-2573.81,False,,
TXN-D5EEE186C446,2024-12-05,17:26:20,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Homeowners Insurance - State Farm,Housing,Home Insurance,-125,Expense,170515.23,True,Monthly,
TXN-A824C45A4BF8,2024-12-05,18:08:54,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer to User1 Savings,Transfer,Automatic Savings,-200,Transfer,1794.38,True,Monthly,
TXN-06AB6FC38F13,2024-12-05,18:14:28,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer to User2 Savings,Transfer,Automatic Savings,-150,Transfer,1561.42,True,Monthly,
TXN-D74CBE39030C,2024-12-05,19:44:10,ACC-USER2-SAV,User2 Savings,Savings,User2,Transfer from User2 Checking,Transfer,Automatic Savings,150,Transfer,10300.0,True,Monthly,
TXN-14786D822AF8,2024-12-05,20:42:07,ACC-USER1-SAV,User1 Savings,Savings,User1,Transfer from User1 Checking,Transfer,Automatic Savings,200,Transfer,14400.0,True,Monthly,
TXN-AB8F52EAD157,2024-12-05,20:43:27,ACC-USER1-CHK,User1 Checking,Checking,User1,NYT Digital Subscription,Subscriptions,Various,-17,Expense,-5270.46,True,Monthly,
TXN-DB4CC76057C6,2024-12-05,21:36:32,ACC-USER1-CHK,User1 Checking,Checking,User1,Five Guys,Dining,Restaurants,-37.02,Expense,-2724.75,False,,
TXN-99DAC8A85835,2024-12-05,21:51:33,ACC-USER2-CHK,User2 Checking,Checking,User2,Applebee's,Dining,Restaurants,-56.94,Expense,-2555.97,False,,
TXN-4C38A532147E,2024-12-06,10:42:15,ACC-USER1-CHK,User1 Checking,Checking,User1,Subway,Dining,Fast Food,-8.31,Expense,-2733.06,False,,
TXN-75D93D20CFFD,2024-12-06,11:08:15,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Payroll Deposit - ACME Corp,Salary,User1,4228.57,Income,113481.32,True,Biweekly,
TXN-D328B0BFFEE3,2024-12-06,12:14:41,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Gas Utility,Utilities,Gas,-60.01,Expense,165085.34,True,Monthly,
TXN-CAC1A2A3E77A,2024-12-07,11:11:47,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Habitat for Humanity,Charity,Donations,-32.93,Expense,121139.69,False,,
TXN-8F745386B98D,2024-12-07,16:23:39,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,375.36,Transfer,1566.0,True,Biweekly,
TXN-18E84E565028,2024-12-07,17:02:48,ACC-JOINT-CHK,Joint Checking,Checking,Joint,City Water Dept,Utilities,Water/Sewer,-66.56,Expense,165018.78,True,Monthly,
TXN-C099C3E1FFD3,2024-12-07,18:44:22,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Grubhub,Dining,Delivery,-28.01,Expense,148697.44,False,,
TXN-49480D1EEDC6,2024-12-07,20:34:27,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-375.36,Transfer,122216.69,True,Biweekly,
TXN-A6EC8993A3AD,2024-12-08,10:26:35,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,377.56,Transfer,1336.04,True,Biweekly,
TXN-827A0B29A848,2024-12-08,15:22:49,ACC-USER2-CHK,User2 Checking,Checking,User2,Wendy's,Dining,Fast Food,-19.3,Expense,-2593.11,False,,
TXN-8ABCCCD2BAC0,2024-12-08,17:25:48,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-377.56,Transfer,121839.13,True,Biweekly,
TXN-F1650916D6F0,2024-12-08,17:50:52,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Target,Groceries,Supermarket,-199.81,Expense,152066.99,False,,
TXN-452AD07A4A8C,2024-12-08,20:00:19,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Netflix,Entertainment,Streaming,-15.99,Expense,168999.24,True,Monthly,
TXN-852F7038D475,2024-12-08,21:47:49,ACC-USER2-CHK,User2 Checking,Checking,User2,Audible,Subscriptions,Various,-14.95,Expense,-6151.02,True,Monthly,
